year,health_board,age,sex,incident_cases,crude_rate,easr
2012,Scotland,0-44 years,Male,270,18.355497029468733,19.118413894568587
2012,Scotland,0-44 years,Female,224,15.174979710239182,15.338580536098382
2012,Scotland,45-64 years,Male,1489,209.04318868780123,210.72126454123043
2012,Scotland,45-64 years,Female,1102,148.08245316993202,148.97918927645892
2012,Scotland,65-74 years,Male,1488,655.2785594440701,662.6955322914711
2012,Scotland,65-74 years,Female,1181,458.2830489598411,460.7885657054539
2012,Scotland,75plus years,Male,2587,1617.0872427006045,1747.5574205113371
2012,Scotland,75plus years,Female,4205,1671.270443751118,1643.0122690336168
2012,NHS Ayrshire & Arran,0-44 years,Male,25,26.25636716903849,28.32710476655227
2012,NHS Ayrshire & Arran,0-44 years,Female,17,17.3458767830541,16.885259408880835
2012,NHS Ayrshire & Arran,45-64 years,Male,120,229.41041523285156,223.53193909262305
2012,NHS Ayrshire & Arran,45-64 years,Female,60,106.5416577881952,104.28817690042159
2012,NHS Ayrshire & Arran,65-74 years,Male,125,667.3785371062467,676.25761385364
2012,NHS Ayrshire & Arran,65-74 years,Female,85,404.4537495241721,408.5856728315897
2012,NHS Ayrshire & Arran,75plus years,Male,213,1684.859990507831,1795.8921426852535
2012,NHS Ayrshire & Arran,75plus years,Female,322,1648.9988221436984,1624.8418160523443
2012,NHS Borders,0-44 years,Male,8,29.40635912516082,27.508580693413506
2012,NHS Borders,0-44 years,Female,3,10.796415590024113,10.443298485057422
2012,NHS Borders,45-64 years,Male,43,249.27536231884056,244.88406746131886
2012,NHS Borders,45-64 years,Female,29,164.04570652788777,160.978795995232
2012,NHS Borders,65-74 years,Male,42,672.7534839019702,693.7529155183182
2012,NHS Borders,65-74 years,Female,24,352.1643433602348,358.61540488026293
2012,NHS Borders,75plus years,Male,76,1690.0155659328443,1779.841321944523
2012,NHS Borders,75plus years,Female,132,2060.8899297423886,1994.068428128522
2012,NHS Dumfries & Galloway,0-44 years,Male,6,16.689382770993852,16.520695228234118
2012,NHS Dumfries & Galloway,0-44 years,Female,5,13.700506918755995,13.020116743016379
2012,NHS Dumfries & Galloway,45-64 years,Male,36,160.87947446038342,156.85292975620263
2012,NHS Dumfries & Galloway,45-64 years,Female,23,98.78452089507365,98.26197587622993
2012,NHS Dumfries & Galloway,65-74 years,Male,45,515.4048791661894,521.4643076641785
2012,NHS Dumfries & Galloway,65-74 years,Female,38,405.3333333333333,413.7037397171441
2012,NHS Dumfries & Galloway,75plus years,Male,100,1582.2784810126584,1761.8581405299378
2012,NHS Dumfries & Galloway,75plus years,Female,139,1565.6679432304575,1548.307158827192
2012,NHS Fife,0-44 years,Male,12,12.167793877571714,12.417442441893309
2012,NHS Fife,0-44 years,Female,13,13.015879372834858,13.109829735908122
2012,NHS Fife,45-64 years,Male,106,212.3865435091867,214.22699102664745
2012,NHS Fife,45-64 years,Female,65,124.29486566593366,124.14743974128693
2012,NHS Fife,65-74 years,Male,101,600.6899012727489,607.6802967357457
2012,NHS Fife,65-74 years,Female,75,402.1447721179625,408.8476720124369
2012,NHS Fife,75plus years,Male,163,1401.4272203593844,1524.4546156574554
2012,NHS Fife,75plus years,Female,284,1622.671694663467,1600.1865275964967
2012,NHS Forth Valley,0-44 years,Male,17,20.608308785200812,20.88210893351382
2012,NHS Forth Valley,0-44 years,Female,18,21.575231634084073,20.766015858569872
2012,NHS Forth Valley,45-64 years,Male,74,182.16729850819752,183.77057469490433
2012,NHS Forth Valley,45-64 years,Female,75,178.1853602907985,179.8191393974861
2012,NHS Forth Valley,65-74 years,Male,89,687.8961199567167,704.390048103795
2012,NHS Forth Valley,65-74 years,Female,65,441.15650875526,443.69834991841276
2012,NHS Forth Valley,75plus years,Male,151,1737.8294395212338,1930.9958091964984
2012,NHS Forth Valley,75plus years,Female,225,1719.39477303989,1700.3468178559483
2012,NHS Grampian,0-44 years,Male,20,12.184868829887046,12.727904297613811
2012,NHS Grampian,0-44 years,Female,19,11.941874497184232,12.076692182306651
2012,NHS Grampian,45-64 years,Male,121,155.89167461155915,156.8367800289702
2012,NHS Grampian,45-64 years,Female,97,124.40682313710403,124.44543863957544
2012,NHS Grampian,65-74 years,Male,144,618.5301318671878,627.4770519041161
2012,NHS Grampian,65-74 years,Female,105,412.1526142251531,414.1844215152712
2012,NHS Grampian,75plus years,Male,253,1511.8016133851208,1653.3463398194367
2012,NHS Grampian,75plus years,Female,408,1615.3297965001186,1572.239502591487
2012,NHS Greater Glasgow & Clyde,0-44 years,Male,70,21.43025523433984,22.861109658280867
2012,NHS Greater Glasgow & Clyde,0-44 years,Female,58,17.56218679505231,18.657287202164433
2012,NHS Greater Glasgow & Clyde,45-64 years,Male,395,272.4570104223428,278.8561364392766
2012,NHS Greater Glasgow & Clyde,45-64 years,Female,272,175.67427921876615,179.83610469313578
2012,NHS Greater Glasgow & Clyde,65-74 years,Male,305,709.054980820644,713.2256080749887
2012,NHS Greater Glasgow & Clyde,65-74 years,Female,272,532.9153605015674,531.0702637551798
2012,NHS Greater Glasgow & Clyde,75plus years,Male,537,1730.5275369791498,1884.0944436729533
2012,NHS Greater Glasgow & Clyde,75plus years,Female,882,1645.2461340446569,1618.0221066276551
2012,NHS Highland,0-44 years,Male,11,13.418070481464767,13.286908618082572
2012,NHS Highland,0-44 years,Female,17,21.230096784264752,20.68421584616671
2012,NHS Highland,45-64 years,Male,87,183.04999158390842,181.07170533075788
2012,NHS Highland,45-64 years,Female,63,128.1347245103423,128.92948798343488
2012,NHS Highland,65-74 years,Male,106,630.2770840765846,637.2702839429737
2012,NHS Highland,65-74 years,Female,87,481.9143632637235,488.3375034902971
2012,NHS Highland,75plus years,Male,185,1639.6348488877072,1714.6596514821674
2012,NHS Highland,75plus years,Female,327,1951.4232857910129,1896.5487215295
2012,NHS Lanarkshire,0-44 years,Male,49,26.91331714872629,27.37998674656921
2012,NHS Lanarkshire,0-44 years,Female,31,16.860746550345645,16.632519431661986
2012,NHS Lanarkshire,45-64 years,Male,189,214.7751678996352,218.40489846538733
2012,NHS Lanarkshire,45-64 years,Female,160,170.7777860794757,173.35898719964004
2012,NHS Lanarkshire,65-74 years,Male,205,763.9277063536426,772.3025290592036
2012,NHS Lanarkshire,65-74 years,Female,170,538.2642560871354,539.7858620080378
2012,NHS Lanarkshire,75plus years,Male,300,1735.0066508588284,1872.8593694860015
2012,NHS Lanarkshire,75plus years,Female,506,1788.112234080147,1827.3871250295706
2012,NHS Lothian,0-44 years,Male,29,11.673026453493053,12.097300834381459
2012,NHS Lothian,0-44 years,Female,24,9.62309542902967,9.830731681147023
2012,NHS Lothian,45-64 years,Male,185,175.76195181272328,178.6708602872064
2012,NHS Lothian,45-64 years,Female,150,138.17625763423823,139.43646507940852
2012,NHS Lothian,65-74 years,Male,187,606.7882406385878,614.3938611780039
2012,NHS Lothian,65-74 years,Female,161,454.71234501652214,456.9906878343356
2012,NHS Lothian,75plus years,Male,327,1441.9260957756414,1544.8493534655588
2012,NHS Lothian,75plus years,Female,590,1636.2527039769259,1592.5823668448043
2012,NHS Orkney,0-44 years,Male,-1,-1,32.683126292207305
2012,NHS Orkney,0-44 years,Female,0,0,0
2012,NHS Orkney,45-64 years,Male,-1,-1,92.06226685988172
2012,NHS Orkney,45-64 years,Female,-1,-1,157.9290088904047
2012,NHS Orkney,65-74 years,Male,-1,-1,641.0621502499289
2012,NHS Orkney,65-74 years,Female,-1,-1,73.56875334403423
2012,NHS Orkney,75plus years,Male,-1,-1,1799.0448283811068
2012,NHS Orkney,75plus years,Female,-1,-1,1167.665768391721
2012,NHS Shetland,0-44 years,Male,0,0,0
2012,NHS Shetland,0-44 years,Female,0,0,0
2012,NHS Shetland,45-64 years,Male,-1,-1,80.9837452853991
2012,NHS Shetland,45-64 years,Female,-1,-1,127.25448449697771
2012,NHS Shetland,65-74 years,Male,-1,-1,660.9419724173822
2012,NHS Shetland,65-74 years,Female,-1,-1,102.84891494394735
2012,NHS Shetland,75plus years,Male,-1,-1,1535.066555599576
2012,NHS Shetland,75plus years,Female,-1,-1,1273.4741711438774
2012,NHS Tayside,0-44 years,Male,21,19.195436970411606,22.13900803625647
2012,NHS Tayside,0-44 years,Female,17,15.489184904422617,16.60629358030908
2012,NHS Tayside,45-64 years,Male,120,216.20842492162444,217.42097324164226
2012,NHS Tayside,45-64 years,Female,97,167.6402474853963,165.9505751451201
2012,NHS Tayside,65-74 years,Male,116,609.6599569033478,613.6614263733918
2012,NHS Tayside,65-74 years,Female,93,432.1159743518261,433.94601655423924
2012,NHS Tayside,75plus years,Male,247,1678.7874668660368,1807.9772113016913
2012,NHS Tayside,75plus years,Female,342,1522.097111575949,1472.5957994461724
2012,NHS Western Isles,0-44 years,Male,0,0,0
2012,NHS Western Isles,0-44 years,Female,-1,-1,33.04266786354732
2012,NHS Western Isles,45-64 years,Male,-1,-1,145.0032480929328
2012,NHS Western Isles,45-64 years,Female,-1,-1,49.84526118658203
2012,NHS Western Isles,65-74 years,Male,-1,-1,501.0077145862153
2012,NHS Western Isles,65-74 years,Female,-1,-1,241.3009768797612
2012,NHS Western Isles,75plus years,Male,-1,-1,1361.7759229464568
2012,NHS Western Isles,75plus years,Female,-1,-1,1074.8253997694183
2013,Scotland,0-44 years,Male,246,16.820064285465207,17.666523859984306
2013,Scotland,0-44 years,Female,256,17.433609274680133,17.566606217754963
2013,Scotland,45-64 years,Male,1544,216.92065396519436,219.87406017327746
2013,Scotland,45-64 years,Female,1094,146.8237618287745,148.32589364106295
2013,Scotland,65-74 years,Male,1431,598.7973838705493,613.2226893426085
2013,Scotland,65-74 years,Female,1228,457.68125556727506,463.4696268457363
2013,Scotland,75plus years,Male,2634,1606.1857053130964,1724.2483118458479
2013,Scotland,75plus years,Female,4195,1648.5762117722882,1616.2329741470562
2013,NHS Ayrshire & Arran,0-44 years,Male,22,23.399525627798635,25.323269132470532
2013,NHS Ayrshire & Arran,0-44 years,Female,15,15.533256702600267,14.764964380138004
2013,NHS Ayrshire & Arran,45-64 years,Male,116,223.4679920630334,222.7721440201471
2013,NHS Ayrshire & Arran,45-64 years,Female,81,144.27701186277653,144.66516655083987
2013,NHS Ayrshire & Arran,65-74 years,Male,144,729.594163246694,745.3786523553965
2013,NHS Ayrshire & Arran,65-74 years,Female,112,508.92897714363613,512.1898601711745
2013,NHS Ayrshire & Arran,75plus years,Male,204,1568.1451302944117,1733.303583032969
2013,NHS Ayrshire & Arran,75plus years,Female,335,1689.3595562279372,1652.6139233761057
2013,NHS Borders,0-44 years,Male,4,14.938193225529371,17.865946115177955
2013,NHS Borders,0-44 years,Female,7,25.677708081141557,24.142003040840844
2013,NHS Borders,45-64 years,Male,46,268.5660906118636,267.2750577322195
2013,NHS Borders,45-64 years,Female,27,153.2610546631095,151.7970241308661
2013,NHS Borders,65-74 years,Male,29,434.91301739652073,451.7438628182183
2013,NHS Borders,65-74 years,Female,26,361.3620569840167,371.3253439919271
2013,NHS Borders,75plus years,Male,80,1735.357917570499,1784.7269020852132
2013,NHS Borders,75plus years,Female,86,1330.4455445544554,1295.4833148272526
2013,NHS Dumfries & Galloway,0-44 years,Male,2,5.6490792000903856,6.362592433354774
2013,NHS Dumfries & Galloway,0-44 years,Female,7,19.568377501956835,21.080998646762723
2013,NHS Dumfries & Galloway,45-64 years,Male,30,135.2265043948614,132.97510929033075
2013,NHS Dumfries & Galloway,45-64 years,Female,21,90.77548197458286,90.62642889889572
2013,NHS Dumfries & Galloway,65-74 years,Male,47,517.051705170517,521.1389128478309
2013,NHS Dumfries & Galloway,65-74 years,Female,41,419.4802537343974,431.38340388395443
2013,NHS Dumfries & Galloway,75plus years,Male,105,1607.2248584111433,1786.2808453670173
2013,NHS Dumfries & Galloway,75plus years,Female,153,1709.8793026374608,1672.6324566695014
2013,NHS Fife,0-44 years,Male,19,19.42005580710774,20.191933708783246
2013,NHS Fife,0-44 years,Female,14,14.10877868365095,14.49084661744772
2013,NHS Fife,45-64 years,Male,101,202.8560525417261,205.16987113365957
2013,NHS Fife,45-64 years,Female,76,145.58829163633578,145.58267308407997
2013,NHS Fife,65-74 years,Male,114,636.1252162267731,652.694813159295
2013,NHS Fife,65-74 years,Female,90,459.23053372793146,459.5724767563607
2013,NHS Fife,75plus years,Male,192,1613.309805898664,1668.7331012215266
2013,NHS Fife,75plus years,Female,313,1765.0707720069925,1718.7525172102737
2013,NHS Forth Valley,0-44 years,Male,11,13.427734375000002,13.176498358498018
2013,NHS Forth Valley,0-44 years,Female,14,16.9335720160627,16.698046486348407
2013,NHS Forth Valley,45-64 years,Male,97,237.8441997891278,243.3765684270926
2013,NHS Forth Valley,45-64 years,Female,74,175.1106273219906,176.79096355640965
2013,NHS Forth Valley,65-74 years,Male,100,730.9941520467836,746.3538342780745
2013,NHS Forth Valley,65-74 years,Female,87,566.1850839515814,581.0991871320724
2013,NHS Forth Valley,75plus years,Male,155,1726.6347332070848,1877.410382381298
2013,NHS Forth Valley,75plus years,Female,232,1727.604438156229,1712.1710313147564
2013,NHS Grampian,0-44 years,Male,19,11.56491569785136,12.025693613424036
2013,NHS Grampian,0-44 years,Female,16,10.021106956527186,9.779558581243434
2013,NHS Grampian,45-64 years,Male,116,149.48838887600195,150.54783244649016
2013,NHS Grampian,45-64 years,Female,94,120.79001811850272,121.96430711536046
2013,NHS Grampian,65-74 years,Male,131,531.9364924676169,548.9257582550642
2013,NHS Grampian,65-74 years,Female,100,372.7032164287578,386.2028084305114
2013,NHS Grampian,75plus years,Male,241,1408.2860982878515,1504.134648196446
2013,NHS Grampian,75plus years,Female,408,1602.702596535334,1561.923390393745
2013,NHS Greater Glasgow & Clyde,0-44 years,Male,63,19.349488620657883,20.867121840104105
2013,NHS Greater Glasgow & Clyde,0-44 years,Female,64,19.48510607204618,20.024135268465233
2013,NHS Greater Glasgow & Clyde,45-64 years,Male,387,266.51057089732114,273.29808354047805
2013,NHS Greater Glasgow & Clyde,45-64 years,Female,287,184.30753027909424,188.80090454823215
2013,NHS Greater Glasgow & Clyde,65-74 years,Male,300,672.7664155005382,689.2851058093673
2013,NHS Greater Glasgow & Clyde,65-74 years,Female,269,515.3256704980843,517.438858553986
2013,NHS Greater Glasgow & Clyde,75plus years,Male,564,1784.6971710651226,1923.1460999519845
2013,NHS Greater Glasgow & Clyde,75plus years,Female,920,1705.2194543297746,1685.974034365667
2013,NHS Highland,0-44 years,Male,12,15.044003710854248,16.66586183218406
2013,NHS Highland,0-44 years,Female,16,20.305599268998424,20.076802996358424
2013,NHS Highland,45-64 years,Male,85,180.36369809238866,175.90952964222623
2013,NHS Highland,45-64 years,Female,64,130.91147111765667,130.3140663635024
2013,NHS Highland,65-74 years,Male,76,427.54275427542757,439.5739727979975
2013,NHS Highland,65-74 years,Female,86,455.21914037687907,459.90721458761965
2013,NHS Highland,75plus years,Male,174,1506.884905170174,1603.3915091254573
2013,NHS Highland,75plus years,Female,265,1558.090310442145,1513.9889514040592
2013,NHS Lanarkshire,0-44 years,Male,37,20.526590255972128,20.741002129839014
2013,NHS Lanarkshire,0-44 years,Female,38,20.869718039125228,20.13163289609672
2013,NHS Lanarkshire,45-64 years,Male,209,236.59663104510054,242.48802309919543
2013,NHS Lanarkshire,45-64 years,Female,148,157.06750719008352,159.46382077547702
2013,NHS Lanarkshire,65-74 years,Male,199,707.6310361994168,723.5818899506704
2013,NHS Lanarkshire,65-74 years,Female,149,457.43407116323334,461.51792363939074
2013,NHS Lanarkshire,75plus years,Male,282,1580.0974953773743,1677.7158680298419
2013,NHS Lanarkshire,75plus years,Female,475,1650.5090517391154,1677.4194505132764
2013,NHS Lothian,0-44 years,Male,36,14.468522924570768,14.884049544824077
2013,NHS Lothian,0-44 years,Female,41,16.353099311175548,16.820949613134612
2013,NHS Lothian,45-64 years,Male,223,210.99242130361148,217.45464554402506
2013,NHS Lothian,45-64 years,Female,128,117.28270629844783,119.45266690110124
2013,NHS Lothian,65-74 years,Male,170,521.6324025774778,534.7281480324668
2013,NHS Lothian,65-74 years,Female,146,392.3254689095501,395.4877294877697
2013,NHS Lothian,75plus years,Male,363,1561.1560295888526,1673.7067263770284
2013,NHS Lothian,75plus years,Female,583,1605.0878255602665,1545.7278403729435
2013,NHS Orkney,0-44 years,Male,0,0,0
2013,NHS Orkney,0-44 years,Female,0,0,0
2013,NHS Orkney,45-64 years,Male,-1,-1,213.2717873398749
2013,NHS Orkney,45-64 years,Female,-1,-1,29.36641949930255
2013,NHS Orkney,65-74 years,Male,-1,-1,642.1431892143189
2013,NHS Orkney,65-74 years,Female,-1,-1,392.2980469214395
2013,NHS Orkney,75plus years,Male,-1,-1,1717.4320530386756
2013,NHS Orkney,75plus years,Female,-1,-1,1879.924677144831
2013,NHS Shetland,0-44 years,Male,-1,-1,33.60424076956922
2013,NHS Shetland,0-44 years,Female,-1,-1,36.45343259667644
2013,NHS Shetland,45-64 years,Male,-1,-1,83.11357807351604
2013,NHS Shetland,45-64 years,Female,-1,-1,30.931023816888334
2013,NHS Shetland,65-74 years,Male,-1,-1,651.9425887940072
2013,NHS Shetland,65-74 years,Female,-1,-1,340.4303661414379
2013,NHS Shetland,75plus years,Male,-1,-1,2249.2899522229213
2013,NHS Shetland,75plus years,Female,-1,-1,1135.50796516518
2013,NHS Tayside,0-44 years,Male,19,17.37412900748002,19.978844373553553
2013,NHS Tayside,0-44 years,Female,22,20.120172301839165,21.71260347460671
2013,NHS Tayside,45-64 years,Male,118,214.07837445573293,214.87459017115336
2013,NHS Tayside,45-64 years,Female,90,156.3721657544957,155.07359046087512
2013,NHS Tayside,65-74 years,Male,92,458.03046898337146,462.8791319715416
2013,NHS Tayside,65-74 years,Female,105,466.7081518357187,475.5577055416801
2013,NHS Tayside,75plus years,Male,230,1529.865637887455,1662.0699772227927
2013,NHS Tayside,75plus years,Female,365,1604.6777455376769,1539.6367953218557
2013,NHS Western Isles,0-44 years,Male,0,0,0
2013,NHS Western Isles,0-44 years,Female,0,0,0
2013,NHS Western Isles,45-64 years,Male,-1,-1,140.0895723393027
2013,NHS Western Isles,45-64 years,Female,-1,-1,48.251711136831744
2013,NHS Western Isles,65-74 years,Male,-1,-1,877.9947375709734
2013,NHS Western Isles,65-74 years,Female,-1,-1,482.74397954568525
2013,NHS Western Isles,75plus years,Male,-1,-1,1481.8350845905381
2013,NHS Western Isles,75plus years,Female,-1,-1,1462.080592531595
